sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.330000000000000000e+02,1.084693129123313893e-03,2.951014366104675268e+00,2.951231518931054065e+00,2.938432895191017025e+00,2.962155257132194741e+00
1.340000000000000000e+02,1.072770304395445498e-03,2.951578172633247288e+00,2.951797844174639973e+00,2.938933504823322274e+00,2.962816416153349230e+00
1.350000000000000000e+02,1.061063536476278659e-03,2.952118246488892428e+00,2.952340440871478844e+00,2.939411052039218486e+00,2.963489108399068872e+00
1.360000000000000000e+02,1.049567452345699908e-03,2.952634958197950077e+00,2.952859677654540604e+00,2.939865907926757060e+00,2.964090806268300238e+00
1.370000000000000000e+02,1.038276848602876640e-03,2.953128669355179259e+00,2.953355914288572137e+00,2.940298434257012872e+00,2.964685644664126762e+00
1.380000000000000000e+02,1.027186684985576534e-03,2.953599732871612371e+00,2.953829501917415890e+00,2.940708983748019367e+00,2.965240471878242356e+00
1.390000000000000000e+02,1.016292078179813771e-03,2.954048493214667115e+00,2.954280783304208402e+00,2.941097900320110536e+00,2.965750616728910494e+00
1.400000000000000000e+02,1.005588295904906882e-03,2.954475286644395293e+00,2.954710093066865717e+00,2.941465519347477464e+00,2.966263273624826891e+00
1.410000000000000000e+02,9.950707512598859234e-04,2.954880441441896988e+00,2.955117757906093878e+00,2.941813085023465835e+00,2.966741879162147377e+00
1.420000000000000000e+02,9.847349973180364452e-04,2.955264278131280342e+00,2.955504096826957472e+00,2.942140078878741516e+00,2.967243256315390543e+00
1.430000000000000000e+02,9.745767219570711671e-04,2.955627109697534394e+00,2.955869421355900695e+00,2.942446724223487298e+00,2.967647612184284966e+00
1.440000000000000000e+02,9.645917429131659841e-04,2.955969241796838176e+00,2.956214035750430291e+00,2.942733325534928390e+00,2.968068766587537155e+00
1.450000000000000000e+02,9.547760030477480970e-04,2.956290972962035912e+00,2.956538237203778952e+00,2.943005754057204992e+00,2.968468565506171331e+00
1.460000000000000000e+02,9.451255658165395651e-04,2.956592594803075791e+00,2.956842316044673957e+00,2.943302287739232082e+00,2.968847646804133156e+00
1.470000000000000000e+02,9.356366109309518760e-04,2.956874392200540935e+00,2.957126555930005285e+00,2.943531407564484503e+00,2.969206318391029331e+00
1.480000000000000000e+02,9.263054302024781219e-04,2.957136643495637873e+00,2.957391234033707406e+00,2.943725141593035666e+00,2.969544338041223863e+00
1.490000000000000000e+02,9.171284235612171517e-04,2.957379620674280840e+00,2.957636621230163243e+00,2.943927990980685472e+00,2.969875534101505732e+00
1.500000000000000000e+02,9.081020952401890403e-04,2.957603589545539258e+00,2.957862982271604491e+00,2.944137250487065316e+00,2.970220621466887145e+00
1.510000000000000000e+02,8.992230501175090939e-04,2.957808809916404158e+00,2.958070575961808668e+00,2.944281963419995041e+00,2.970434872517821123e+00
1.520000000000000000e+02,8.904879902089475260e-04,2.957995535761114070e+00,2.958259655324537718e+00,2.944435045038985788e+00,2.970719488279101927e+00
1.530000000000000000e+02,8.818937113037791367e-04,2.958164015385635004e+00,2.958430467766878902e+00,2.944634572067527323e+00,2.970938120521605885e+00
1.540000000000000000e+02,8.734370997372238165e-04,2.958314491588061035e+00,2.958583255238553811e+00,2.944816479369768647e+00,2.971162352171256238e+00
1.550000000000000000e+02,8.651151292931085141e-04,2.958447201814335070e+00,2.958718254386700774e+00,2.944948528089691209e+00,2.971367721515784321e+00
1.560000000000000000e+02,8.569248582307435356e-04,2.958562378309391505e+00,2.958835696705854446e+00,2.945042397591935757e+00,2.971554461063941499e+00
1.570000000000000000e+02,8.488634264302906494e-04,2.958660248264632919e+00,2.958935808684172386e+00,2.945040213754603453e+00,2.971723529339272307e+00
1.580000000000000000e+02,8.409280526512211747e-04,2.958741033960633704e+00,2.959018811945233196e+00,2.945021649156403409e+00,2.971877123416304389e+00
1.590000000000000000e+02,8.331160318987224436e-04,2.958804952906502805e+00,2.959084923386238408e+00,2.944987041026261743e+00,2.972108578643720023e+00
1.600000000000000000e+02,8.254247328931850003e-04,2.958852217974498267e+00,2.959134355311539899e+00,2.944937789094474567e+00,2.972249154750178146e+00
1.610000000000000000e+02,8.178515956381473932e-04,2.958883037531681914e+00,2.959167315562789113e+00,2.944903613213307292e+00,2.972338558317092705e+00
1.620000000000000000e+02,8.103941290823034197e-04,2.958897615567173123e+00,2.959184007645596637e+00,2.944920560518810237e+00,2.972411449410255369e+00
1.630000000000000000e+02,8.030499088714111982e-04,2.958896151815839204e+00,2.959184630851918296e+00,2.944922468566306684e+00,2.972468047580548500e+00
1.640000000000000000e+02,7.958165751861336111e-04,2.958878841878849197e+00,2.959169380379319758e+00,2.944910305231325687e+00,2.972508567554478454e+00
1.650000000000000000e+02,7.886918306620530322e-04,2.958845877340545272e+00,2.959138447446933107e+00,2.944883143947740312e+00,2.972533219359349221e+00
1.660000000000000000e+02,7.816734383882755323e-04,2.958797445881931498e+00,2.959092019407617791e+00,2.944841162339129514e+00,2.972542208446004697e+00
1.670000000000000000e+02,7.747592199812278679e-04,2.958733731390372768e+00,2.959030279856797119e+00,2.944784545966479872e+00,2.972536224187693144e+00
1.680000000000000000e+02,7.679470537304063527e-04,2.958654914066829011e+00,2.958953408738526303e+00,2.944713476441744415e+00,2.972513998092114917e+00
1.690000000000000000e+02,7.612348728129980473e-04,2.958561170530262352e+00,2.958861582448800487e+00,2.944628131536002336e+00,2.972477187726333181e+00
1.700000000000000000e+02,7.546206635744413891e-04,2.958452673917896902e+00,2.958754973934557775e+00,2.944518803575614907e+00,2.972425493014823061e+00
1.710000000000000000e+02,7.481024638721421420e-04,2.958329593982887751e+00,2.958633752790587490e+00,2.944329008054189067e+00,2.972359152573234020e+00
1.720000000000000000e+02,7.416783614796783938e-04,2.958192097189873415e+00,2.958498085353881812e+00,2.944125727260990200e+00,2.972278525017989281e+00
1.730000000000000000e+02,7.353464925489681947e-04,2.958040346807055965e+00,2.958348134794701600e+00,2.943909108847440947e+00,2.972212801228419465e+00
1.740000000000000000e+02,7.291050401279853188e-04,2.957874502995394561e+00,2.958184061204718773e+00,2.943679297588218891e+00,2.972173515396034027e+00
1.750000000000000000e+02,7.229522327317268069e-04,2.957694722895523043e+00,2.958006021683095454e+00,2.943436435469396706e+00,2.972119694868694317e+00
1.760000000000000000e+02,7.168863429642358077e-04,2.957501160712349364e+00,2.957814170419886590e+00,2.943180661774389417e+00,2.972051511187936423e+00
1.770000000000000000e+02,7.109056861895929509e-04,2.957293967796324807e+00,2.957608658776360144e+00,2.942912113166493704e+00,2.971969132603213382e+00
1.780000000000000000e+02,7.050086192498821900e-04,2.957073292723191749e+00,2.957389635363852243e+00,2.942630923768147166e+00,2.971872724152803791e+00
1.790000000000000000e+02,6.991935392282250857e-04,2.956839281370514882e+00,2.957157246119383132e+00,2.942337334385312531e+00,2.971684253979625989e+00
1.800000000000000000e+02,6.934588822550749728e-04,2.956592076992638152e+00,2.956911634379782772e+00,2.942032074800175590e+00,2.971547923029028926e+00
1.810000000000000000e+02,6.878031223560277223e-04,2.956331820292630752e+00,2.956652940952422703e+00,2.941714586471757542e+00,2.971408205570558181e+00
1.820000000000000000e+02,6.822247703395072907e-04,2.956058649492863122e+00,2.956381304185285330e+00,2.941384994427027166e+00,2.971255529493226355e+00
1.830000000000000000e+02,6.767223727227289183e-04,2.955772700403591191e+00,2.956096860034207019e+00,2.941043421491426280e+00,2.971090049342193229e+00
1.840000000000000000e+02,6.712945106944461643e-04,2.955474106487772978e+00,2.955799742127498853e+00,2.940704685519855754e+00,2.970911916649129125e+00
1.850000000000000000e+02,6.659397991130288361e-04,2.955162998926017526e+00,2.955490081829410975e+00,2.940394468684386364e+00,2.970676973220942596e+00
1.860000000000000000e+02,6.606568855384945546e-04,2.954839506678234695e+00,2.955168008301392035e+00,2.940074421343495725e+00,2.970386340057209029e+00
1.870000000000000000e+02,6.554444492971785987e-04,2.954503756544126336e+00,2.954833648561796089e+00,2.939743960996259009e+00,2.970082851760241116e+00
1.880000000000000000e+02,6.503012005777752480e-04,2.954155873221698148e+00,2.954487127542980929e+00,2.939402389148406680e+00,2.969766439260162816e+00
