rho,sigma,rho_sigma,P_mean,Ds_of_mean_P,mean_Ds,absolute_truncation_bound
2.000000000000000111e-01,4.350000000000000000e+02,8.700000000000000000e+01,1.427193957025497256e-03,2.799510336106001418e+00,2.800022993602080845e+00,3.544785226629323817e-51
2.000000000000000111e-01,4.360000000000000000e+02,8.720000000000000284e+01,1.422614441545711232e-03,2.799165850949727474e+00,2.799679193733801696e+00,6.486491610988846183e-51
2.000000000000000111e-01,4.370000000000000000e+02,8.740000000000000568e+01,1.418060622704757183e-03,2.798819335975179623e+00,2.799333366471036921e+00,1.183059154257545780e-50
2.000000000000000111e-01,4.380000000000000000e+02,8.760000000000000853e+01,1.413532300835388398e-03,2.798470800295079997e+00,2.798985520978740205e+00,2.150754597670520784e-50
2.000000000000000111e-01,4.390000000000000000e+02,8.780000000000001137e+01,1.409029278254616191e-03,2.798120252978046452e+00,2.798635666376959819e+00,3.897391702951705491e-50
2.000000000000000111e-01,4.400000000000000000e+02,8.800000000000000000e+01,1.404551359239663384e-03,2.797767703045029197e+00,2.798283811738130566e+00,7.039906822699434010e-50
2.000000000000000111e-01,4.410000000000000000e+02,8.820000000000000284e+01,1.400098350004278175e-03,2.797413159472142308e+00,2.797929966089091280e+00,1.267593937442089103e-49
2.000000000000000111e-01,4.420000000000000000e+02,8.840000000000000568e+01,1.395670058675361341e-03,2.797056631190830256e+00,2.797574138412237232e+00,2.275225162567435801e-49
2.000000000000000111e-01,4.430000000000000000e+02,8.860000000000000853e+01,1.391266295269951445e-03,2.796698127085779362e+00,2.797216337642356887e+00,4.071084039605138850e-49
2.000000000000000111e-01,4.440000000000000000e+02,8.880000000000001137e+01,1.386886871672519256e-03,2.796337655998198723e+00,2.796856572670977759e+00,7.261854691454495252e-49
2.000000000000000111e-01,4.450000000000000000e+02,8.900000000000000000e+01,1.382531601612592420e-03,2.795975226724932927e+00,2.796494852344928894e+00,1.291359206946414807e-48
2.000000000000000111e-01,4.460000000000000000e+02,8.920000000000000284e+01,1.378200300642691946e-03,2.795610848018024175e+00,2.796131185465279945e+00,2.289384259809285319e-48
2.000000000000000111e-01,4.470000000000000000e+02,8.940000000000000568e+01,1.373892786116587012e-03,2.795244528586410926e+00,2.795765580789973725e+00,4.046433629191498538e-48
2.000000000000000111e-01,4.480000000000000000e+02,8.960000000000000853e+01,1.369608877167844676e-03,2.794876277094195061e+00,2.795398047032234601e+00,7.130469236968499138e-48
2.000000000000000111e-01,4.490000000000000000e+02,8.980000000000001137e+01,1.365348394688698560e-03,2.794506102163198058e+00,2.795028592862843109e+00,1.252753155057761968e-47
2.000000000000000111e-01,4.500000000000000000e+02,9.000000000000000000e+01,1.361111161309189231e-03,2.794134012373438392e+00,2.794657226909159409e+00,2.194442654595592566e-47
2.000000000000000111e-01,4.510000000000000000e+02,9.020000000000000284e+01,1.356897001376620527e-03,2.793760016259329237e+00,2.794283957754062353e+00,3.832691139616267649e-47
2.000000000000000111e-01,4.520000000000000000e+02,9.040000000000000568e+01,1.352705740935290822e-03,2.793384122314969353e+00,2.793908793939071877e+00,6.674422165556023843e-47
2.000000000000000111e-01,4.530000000000000000e+02,9.060000000000000853e+01,1.348537207706503385e-03,2.793006338992735760e+00,2.793531743963199254e+00,1.158945695021723966e-46
2.000000000000000111e-01,4.540000000000000000e+02,9.080000000000001137e+01,1.344391231068862947e-03,2.792626674701329748e+00,2.793152816282903572e+00,2.006602074762137781e-46
2.000000000000000111e-01,4.550000000000000000e+02,9.100000000000000000e+01,1.340267642038843769e-03,2.792245137808197164e+00,2.792772019312334653e+00,3.464314182346002019e-46
2.000000000000000111e-01,4.560000000000000000e+02,9.120000000000000284e+01,1.336166273251622027e-03,2.791861736641136460e+00,2.792389361424576943e+00,5.964034065325845210e-46
2.000000000000000111e-01,4.570000000000000000e+02,9.140000000000000568e+01,1.332086958942173618e-03,2.791476479485913043e+00,2.792004850951862682e+00,1.023855506522156482e-45
2.000000000000000111e-01,4.580000000000000000e+02,9.160000000000000853e+01,1.328029534926639544e-03,2.791089374586500416e+00,2.791618496184129494e+00,1.752757035235686083e-45
2.000000000000000111e-01,4.590000000000000000e+02,9.180000000000001137e+01,1.323993838583940440e-03,2.790700430147902811e+00,2.791230305371185771e+00,2.992250476389690370e-45
2.000000000000000111e-01,4.600000000000000000e+02,9.200000000000000000e+01,1.319979708837643083e-03,2.790309654334434342e+00,2.790840286722408692e+00,5.094199329184081419e-45
2.000000000000000111e-01,4.610000000000000000e+02,9.220000000000000284e+01,1.315986986138081242e-03,2.789917055269635959e+00,2.790448448406153137e+00,8.648965771409868974e-45
2.000000000000000111e-01,4.620000000000000000e+02,9.240000000000000568e+01,1.312015512444715711e-03,2.789522641039175799e+00,2.790054798552124016e+00,1.464438283189551722e-44
2.000000000000000111e-01,4.630000000000000000e+02,9.260000000000000853e+01,1.308065131208732430e-03,2.789126419687457226e+00,2.789659345248554079e+00,2.472890715936269508e-44
2.000000000000000111e-01,4.640000000000000000e+02,9.280000000000001137e+01,1.304135687355890191e-03,2.788728399219202014e+00,2.789262096544483427e+00,4.164606210000569935e-44
2.000000000000000111e-01,4.650000000000000000e+02,9.300000000000000000e+01,1.300227027269584531e-03,2.788328587602128650e+00,2.788863060450578857e+00,6.994976363531109943e-44
2.000000000000000111e-01,4.660000000000000000e+02,9.320000000000000284e+01,1.296338998774151019e-03,2.787926992764897083e+00,2.788462244938203938e+00,1.171790263646819402e-43
2.000000000000000111e-01,4.670000000000000000e+02,9.340000000000000568e+01,1.292471451118390804e-03,2.787523622596808970e+00,2.788059657939464309e+00,1.957820136214179284e-43
2.000000000000000111e-01,4.680000000000000000e+02,9.360000000000000853e+01,1.288624234959323414e-03,2.787118484948883257e+00,2.787655307347886247e+00,3.262592472075266716e-43
2.000000000000000111e-01,4.690000000000000000e+02,9.380000000000001137e+01,1.284797202346150968e-03,2.786711587635240850e+00,2.787249201019524225e+00,5.422852330034232322e-43
2.000000000000000111e-01,4.700000000000000000e+02,9.400000000000000000e+01,1.280990206704442054e-03,2.786302938431722165e+00,2.786841346771437689e+00,8.990323715184639230e-43
2.000000000000000111e-01,4.710000000000000000e+02,9.420000000000000284e+01,1.277203102820527892e-03,2.785892545076814830e+00,2.786431752383534466e+00,1.486664924446257246e-42
2.000000000000000111e-01,4.720000000000000000e+02,9.440000000000000568e+01,1.273435746826105143e-03,2.785480415270515042e+00,2.786020425597556027e+00,2.452158874780032115e-42
2.000000000000000111e-01,4.730000000000000000e+02,9.460000000000000853e+01,1.269687996183050142e-03,2.785066556677136873e+00,2.785607374117781365e+00,4.034496182271365072e-42
2.000000000000000111e-01,4.740000000000000000e+02,9.480000000000001137e+01,1.265959709668422646e-03,2.784650976925064469e+00,2.785192605612786476e+00,6.621289545554979395e-42
2.000000000000000111e-01,4.750000000000000000e+02,9.500000000000000000e+01,1.262250747359683171e-03,2.784233683604791842e+00,2.784776127712998317e+00,1.083966129164373652e-41
2.000000000000000111e-01,4.760000000000000000e+02,9.520000000000000284e+01,1.258560970620098115e-03,2.783814684270442985e+00,2.784357948012436967e+00,1.770173861832909327e-41
2.000000000000000111e-01,4.770000000000000000e+02,9.540000000000000568e+01,1.254890242084343065e-03,2.783393986440372725e+00,2.783938074068961654e+00,2.883701864390581581e-41
2.000000000000000111e-01,4.780000000000000000e+02,9.560000000000000853e+01,1.251238425644290433e-03,2.782971597597466928e+00,2.783516513403718307e+00,4.686256809707280782e-41
2.000000000000000111e-01,4.790000000000000000e+02,9.580000000000001137e+01,1.247605386434990282e-03,2.782547525188717064e+00,2.783093273502720510e+00,7.597139457887567711e-41
2.000000000000000111e-01,4.800000000000000000e+02,9.600000000000000000e+01,1.243990990820831571e-03,2.782121776624946641e+00,2.782668361815163305e+00,1.228653224425000439e-40
2.000000000000000111e-01,4.810000000000000000e+02,9.620000000000000284e+01,1.240395106381890532e-03,2.781694359283068074e+00,2.782241785755722674e+00,1.982305636518861752e-40
2.000000000000000111e-01,4.820000000000000000e+02,9.640000000000000568e+01,1.236817601900447317e-03,2.781265280504940041e+00,2.781813552703455539e+00,3.190661670576138991e-40
2.000000000000000111e-01,4.830000000000000000e+02,9.660000000000000853e+01,1.233258347347693240e-03,2.780834547596769291e+00,2.781383670002398389e+00,5.123496654256258933e-40
2.000000000000000111e-01,4.840000000000000000e+02,9.680000000000001137e+01,1.229717213870599362e-03,2.780402167831307114e+00,2.780952144961850170e+00,8.207943671164335346e-40
2.000000000000000111e-01,4.850000000000000000e+02,9.700000000000000000e+01,1.226194073778963303e-03,2.779968148445201237e+00,2.780518984855222087e+00,1.311870800071515993e-39
2.000000000000000111e-01,4.860000000000000000e+02,9.720000000000000284e+01,1.222688800532624551e-03,2.779532496643118744e+00,2.780084196923519269e+00,2.091910330584249304e-39
2.000000000000000111e-01,4.870000000000000000e+02,9.740000000000000568e+01,1.219201268728835677e-03,2.779095219595155264e+00,2.779647788372160644e+00,3.328103412635914970e-39
2.000000000000000111e-01,4.880000000000000000e+02,9.760000000000000853e+01,1.215731354089814170e-03,2.778656324437018377e+00,2.779209766372496837e+00,5.282733383282529502e-39
2.000000000000000111e-01,4.890000000000000000e+02,9.780000000000001137e+01,1.212278933450438049e-03,2.778215818271793758e+00,2.778770138063214379e+00,8.366330664561294248e-39
2.000000000000000111e-01,4.900000000000000000e+02,9.800000000000000000e+01,1.208843884746113422e-03,2.777773708168921107e+00,2.778328910548446107e+00,1.322001865987890649e-38
2.000000000000000111e-01,4.910000000000000000e+02,9.820000000000000284e+01,1.205426087000787978e-03,2.777330001164339812e+00,2.777886090898790794e+00,2.084279788329412400e-38
2.000000000000000111e-01,4.920000000000000000e+02,9.840000000000000568e+01,1.202025420315128851e-03,2.776884704261924242e+00,2.777441686152076539e+00,3.278785511317856466e-38
2.000000000000000111e-01,4.930000000000000000e+02,9.860000000000000853e+01,1.198641765854838604e-03,2.776437824433387824e+00,2.776995703313455799e+00,5.146466069719036944e-38
2.000000000000000111e-01,4.940000000000000000e+02,9.880000000000001137e+01,1.195275005839134931e-03,2.775989368616669672e+00,2.776548149354940431e+00,8.060284156085611939e-38
2.000000000000000111e-01,4.950000000000000000e+02,9.900000000000000000e+01,1.191925023529367619e-03,2.775539343718417040e+00,2.776099031215812918e+00,1.259629088297169522e-37
2.000000000000000111e-01,4.960000000000000000e+02,9.920000000000000284e+01,1.188591703217784911e-03,2.775087756611833267e+00,2.775648355802501577e+00,1.964228459575962995e-37
2.000000000000000111e-01,4.970000000000000000e+02,9.940000000000000568e+01,1.185274930216444070e-03,2.774634614139589228e+00,2.775196129990370686e+00,3.056357485058210053e-37
2.000000000000000111e-01,4.980000000000000000e+02,9.960000000000000853e+01,1.181974590846254867e-03,2.774179923112802815e+00,2.774742360621975212e+00,4.745532149989639164e-37
2.000000000000000111e-01,4.990000000000000000e+02,9.980000000000001137e+01,1.178690572426172685e-03,2.773723690310512247e+00,2.774287054508348671e+00,7.352584783675352658e-37
2.000000000000000111e-01,5.000000000000000000e+02,1.000000000000000000e+02,1.175422763262519129e-03,2.773265922480763646e+00,2.773830218429098160e+00,1.136776769790049062e-36
2.000000000000000111e-01,5.010000000000000000e+02,1.002000000000000028e+02,1.172171052638444448e-03,2.772806626339278768e+00,2.773371859131165795e+00,1.753864307837040161e-36
2.000000000000000111e-01,5.020000000000000000e+02,1.004000000000000057e+02,1.168935330803519195e-03,2.772345808573581927e+00,2.772911983332520869e+00,2.700275093229457387e-36
2.000000000000000111e-01,5.030000000000000000e+02,1.006000000000000085e+02,1.165715488963451002e-03,2.771883475838585742e+00,2.772450597718244314e+00,4.148745258677570630e-36
2.000000000000000111e-01,5.040000000000000000e+02,1.008000000000000114e+02,1.162511419269946856e-03,2.771419634756863370e+00,2.771987708941589190e+00,6.361034205703373149e-36
2.000000000000000111e-01,5.050000000000000000e+02,1.010000000000000000e+02,1.159323014810685528e-03,2.770954291925094015e+00,2.771523323628632074e+00,9.732990745927675740e-36
2.000000000000000111e-01,5.060000000000000000e+02,1.012000000000000028e+02,1.156150169599417729e-03,2.770487453906657294e+00,2.771057448372305387e+00,1.486202102548614961e-35
2.000000000000000111e-01,5.070000000000000000e+02,1.014000000000000057e+02,1.152992778566204815e-03,2.770019127234217837e+00,2.770590089734282557e+00,2.264788898985558124e-35
2.000000000000000111e-01,5.080000000000000000e+02,1.016000000000000085e+02,1.149850737547758331e-03,2.769549318413755845e+00,2.770121254248883336e+00,3.444301366496162494e-35
2.000000000000000111e-01,5.090000000000000000e+02,1.018000000000000114e+02,1.146723943277911609e-03,2.769078033919523563e+00,2.769650948418981518e+00,5.227611882851409165e-35
2.000000000000000111e-01,5.100000000000000000e+02,1.020000000000000000e+02,1.143612293378209327e-03,2.768605280195660878e+00,2.769179178716942413e+00,7.918437138260916925e-35
2.000000000000000111e-01,5.110000000000000000e+02,1.022000000000000028e+02,1.140515686348610473e-03,2.768131063658968660e+00,2.768705951587056457e+00,1.197056572170273457e-34
2.000000000000000111e-01,5.120000000000000000e+02,1.024000000000000057e+02,1.137434021558303421e-03,nan,nan,1.806067662210998008e-34
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01,6.000000000000010880e-01,9.999999999999953371e-01,9.999999999999964473e-01,0.000000000000000000e+00
4.000000000000000222e-01,2.000000000000000000e+00,8.000000000000000444e-01,4.000000000000016320e-01,1.554340820312492211e+00,1.554340820312491322e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.000000000000000000e+00,1.200000000000000178e+00,2.891318359375013580e-01,1.849539173036196305e+00,1.849539434310424335e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.000000000000000000e+00,1.600000000000000089e+00,2.217464477539071721e-01,2.013024227450449732e+00,2.013025926318829484e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000000e+00,1.775365930175787366e-01,2.113145705402658336e+00,2.113150521401549575e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.000000000000000000e+00,2.400000000000000355e+00,1.467143099365239567e-01,2.182077415220511796e+00,2.182086647855210337e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.000000000000000000e+00,2.800000000000000266e+00,1.241795959838868646e-01,2.234273451443875569e+00,2.234287719863565336e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.000000000000000000e+00,3.200000000000000178e+00,1.070784278625489666e-01,2.276387589715014315e+00,2.276407025791685967e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.000000000000000000e+00,3.600000000000000089e+00,9.371059544482425452e-02,2.311742856755613751e+00,2.311767395525829549e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000000e+01,4.000000000000000000e+00,8.300789457122811910e-02,2.342192918704833371e+00,2.342222489811131680e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.100000000000000000e+01,4.400000000000000355e+00,7.426854515869146800e-02,2.368886245821942182e+00,2.368920846696159987e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.200000000000000000e+01,4.800000000000000711e+00,6.701391865089811883e-02,2.392593239896749324e+00,2.392632933866657208e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.300000000000000000e+01,5.200000000000000178e+00,6.090712443009733967e-02,2.413859495803807320e+00,2.413904378884343949e+00,0.000000000000000000e+00
