sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.660000000000000000e+02,7.907799078217918332e-04,2.663513027463189076e+00,2.664956434839912625e+00,2.631017799318749351e+00,2.690603445335646882e+00
1.670000000000000000e+02,7.844834218429336216e-04,2.660907979626192521e+00,2.662371069810868907e+00,2.628238634549504571e+00,2.688132500453235263e+00
1.680000000000000000e+02,7.782802778992390031e-04,2.658290055683063979e+00,2.659772882451658660e+00,2.625468219914816714e+00,2.685647257478281702e+00
1.690000000000000000e+02,7.721685722996372023e-04,2.655659499317712946e+00,2.657162113428042538e+00,2.622737235406531919e+00,2.683147063756477824e+00
1.700000000000000000e+02,7.661464506560311484e-04,2.653016550393856754e+00,2.654538999624227902e+00,2.619993654002071182e+00,2.680631003948291458e+00
1.710000000000000000e+02,7.602121063371903740e-04,2.650361445034749242e+00,2.651903774222834631e+00,2.617239799185088867e+00,2.678101320918961026e+00
1.720000000000000000e+02,7.543637789795121619e-04,2.647694415700937220e+00,2.649256666783421199e+00,2.614472259932797638e+00,2.675558257982632693e+00
1.730000000000000000e+02,7.485997530522420576e-04,2.645015691265875546e+00,2.646597903318119283e+00,2.611532730848320494e+00,2.673012611214597989e+00
1.740000000000000000e+02,7.429183564748824539e-04,2.642325497088311437e+00,2.643927706364729957e+00,2.608734963772567639e+00,2.670437592068171107e+00
1.750000000000000000e+02,7.373179592846068565e-04,2.639624055083983567e+00,2.641246295058542248e+00,2.605959618502202257e+00,2.667886543902321606e+00
1.760000000000000000e+02,7.317969723516077035e-04,2.636911583795014558e+00,2.638553885202314930e+00,2.603125293227993353e+00,2.665354551181275955e+00
1.770000000000000000e+02,7.263538461404018881e-04,2.634188298457767807e+00,2.635850689333691932e+00,2.600199424740027965e+00,2.662811019797949985e+00
1.780000000000000000e+02,7.209870695152074743e-04,2.631454411067756904e+00,2.633136916790654425e+00,2.597318367090108104e+00,2.660253282680629550e+00
1.790000000000000000e+02,7.156951685876007186e-04,2.628710130443792092e+00,2.630412773775872015e+00,2.594516215626140987e+00,2.657682824698210933e+00
1.800000000000000000e+02,7.104767056047275658e-04,2.625955662290664794e+00,2.627678463418880117e+00,2.591705510818422820e+00,2.655002631061876617e+00
1.810000000000000000e+02,7.053302778764432074e-04,2.623191209258908696e+00,2.624934185836494738e+00,2.588887171480090732e+00,2.652392056485964211e+00
1.820000000000000000e+02,7.002545167398124869e-04,2.620416971004149609e+00,2.622180138191590792e+00,2.586061982868194331e+00,2.649777468948363968e+00
1.830000000000000000e+02,6.952480865594799428e-04,2.617633144244267740e+00,2.619416514750384284e+00,2.583158868597497104e+00,2.647151409403114553e+00
1.840000000000000000e+02,6.903096837624873383e-04,2.614839922815239692e+00,2.616643506938097552e+00,2.580241166717941681e+00,2.644514069658964850e+00
1.850000000000000000e+02,6.854380359061749712e-04,2.612037497725720581e+00,2.613861303393234525e+00,2.577315563508502549e+00,2.641863738663702943e+00
1.860000000000000000e+02,6.806319007778689712e-04,2.609226057209394156e+00,2.611070090019966816e+00,2.574382232397662396e+00,2.639202031233045531e+00
