rho,sigma,rho_sigma,P_mean,Ds_of_mean_P,mean_Ds,absolute_truncation_bound
2.000000000000000111e-01,4.330000000000000000e+02,8.660000000000000853e+01,1.435291729400925724e-03,2.804772615102498090e+00,2.805278857917451685e+00,1.048177468920946318e-51
2.000000000000000111e-01,4.340000000000000000e+02,8.680000000000001137e+01,1.430656339799132176e-03,2.804420363665479865e+00,2.804929286172305414e+00,1.930791532222022179e-51
2.000000000000000111e-01,4.350000000000000000e+02,8.700000000000000000e+01,1.426047117021340916e-03,2.804065885224366728e+00,2.804577501525595817e+00,3.544785226629323817e-51
2.000000000000000111e-01,4.360000000000000000e+02,8.720000000000000284e+01,1.421463856876000907e-03,2.803709190049365585e+00,2.804223514236629189e+00,6.486491610988846183e-51
2.000000000000000111e-01,4.370000000000000000e+02,8.740000000000000568e+01,1.416906357207473348e-03,2.803350288360872522e+00,2.803867334514411169e+00,1.183059154257545780e-50
2.000000000000000111e-01,4.380000000000000000e+02,8.760000000000000853e+01,1.412374417871291700e-03,2.802989190328685876e+00,2.803508972515845077e+00,2.150754597670520784e-50
2.000000000000000111e-01,4.390000000000000000e+02,8.780000000000001137e+01,1.407867840709779283e-03,2.802625906073166639e+00,2.803148438349317484e+00,3.897391702951705491e-50
2.000000000000000111e-01,4.400000000000000000e+02,8.800000000000000000e+01,1.403386429528010338e-03,2.802260445665709199e+00,2.802785742073025332e+00,7.039906822699434010e-50
2.000000000000000111e-01,4.410000000000000000e+02,8.820000000000000284e+01,1.398929990070119350e-03,2.801892819129089940e+00,2.802420893695467541e+00,1.267593937442089103e-49
2.000000000000000111e-01,4.420000000000000000e+02,8.840000000000000568e+01,1.394498329995942773e-03,2.801523036438131165e+00,2.802053903176812355e+00,2.275225162567435801e-49
2.000000000000000111e-01,4.430000000000000000e+02,8.860000000000000853e+01,1.390091258857996869e-03,2.801151107516651972e+00,2.801684780426264343e+00,4.071084039605138850e-49
2.000000000000000111e-01,4.440000000000000000e+02,8.880000000000001137e+01,1.385708588078788609e-03,2.800777042242860393e+00,2.801313535306349412e+00,7.261854691454495252e-49
2.000000000000000111e-01,4.450000000000000000e+02,8.900000000000000000e+01,1.381350130928425159e-03,2.800400850446655099e+00,2.800940177630713901e+00,1.291359206946414807e-48
2.000000000000000111e-01,4.460000000000000000e+02,8.920000000000000284e+01,1.377015702502571619e-03,2.800022541908734564e+00,2.800564717163385620e+00,2.289384259809285319e-48
2.000000000000000111e-01,4.470000000000000000e+02,8.940000000000000568e+01,1.372705119700690871e-03,2.799642126364943806e+00,2.800187163622290587e+00,4.046433629191498538e-48
2.000000000000000111e-01,4.480000000000000000e+02,8.960000000000000853e+01,1.368418201204605429e-03,2.799259613501130950e+00,2.799807526676031610e+00,7.130469236968499138e-48
2.000000000000000111e-01,4.490000000000000000e+02,8.980000000000001137e+01,1.364154767457360700e-03,2.798875012958211617e+00,2.799425815946870788e+00,1.252753155057761968e-47
2.000000000000000111e-01,4.500000000000000000e+02,9.000000000000000000e+01,1.359914640642368843e-03,2.798488334330576865e+00,2.799042041010053605e+00,2.194442654595592566e-47
2.000000000000000111e-01,4.510000000000000000e+02,9.020000000000000284e+01,1.355697644662865083e-03,2.798099587164482038e+00,2.798656211392521520e+00,3.832691139616267649e-47
2.000000000000000111e-01,4.520000000000000000e+02,9.040000000000000568e+01,1.351503605121634867e-03,2.797708780961713160e+00,2.798268336575874926e+00,6.674422165556023843e-47
2.000000000000000111e-01,4.530000000000000000e+02,9.060000000000000853e+01,1.347332349301028336e-03,2.797315925177730644e+00,2.797878425994456464e+00,1.158945695021723966e-46
2.000000000000000111e-01,4.540000000000000000e+02,9.080000000000001137e+01,1.343183706143253209e-03,2.796921029222056987e+00,2.797486489037133151e+00,2.006602074762137781e-46
2.000000000000000111e-01,4.550000000000000000e+02,9.100000000000000000e+01,1.339057506230939163e-03,2.796524102458189720e+00,2.797092535045847317e+00,3.464314182346002019e-46
2.000000000000000111e-01,4.560000000000000000e+02,9.120000000000000284e+01,1.334953581767973256e-03,2.796125154205356900e+00,2.796696573316992396e+00,5.964034065325845210e-46
2.000000000000000111e-01,4.570000000000000000e+02,9.140000000000000568e+01,1.330871766560592744e-03,2.795724193738538865e+00,2.796298613102923714e+00,1.023855506522156482e-45
2.000000000000000111e-01,4.580000000000000000e+02,9.160000000000000853e+01,1.326811895998745690e-03,2.795321230286560432e+00,2.795898663609190038e+00,1.752757035235686083e-45
2.000000000000000111e-01,4.590000000000000000e+02,9.180000000000001137e+01,1.322773807037706155e-03,2.794916273034199872e+00,2.795496733996764682e+00,2.992250476389690370e-45
2.000000000000000111e-01,4.600000000000000000e+02,9.200000000000000000e+01,1.318757338179937224e-03,2.794509331122168927e+00,2.795092833382187170e+00,5.094199329184081419e-45
2.000000000000000111e-01,4.610000000000000000e+02,9.220000000000000284e+01,1.314762329457206877e-03,2.794100413646884995e+00,2.794686970836941065e+00,8.648965771409868974e-45
2.000000000000000111e-01,4.620000000000000000e+02,9.240000000000000568e+01,1.310788622412944332e-03,2.793689529662783499e+00,2.794279155389796543e+00,1.464438283189551722e-44
2.000000000000000111e-01,4.630000000000000000e+02,9.260000000000000853e+01,1.306836060084834265e-03,2.793276688177928513e+00,2.793869396023196394e+00,2.472890715936269508e-44
2.000000000000000111e-01,4.640000000000000000e+02,9.280000000000001137e+01,1.302904486987662997e-03,2.792861898158204070e+00,2.793457701676639093e+00,4.164606210000569935e-44
2.000000000000000111e-01,4.650000000000000000e+02,9.300000000000000000e+01,1.298993749096370460e-03,2.792445168527593502e+00,2.793044081247329835e+00,6.994976363531109943e-44
2.000000000000000111e-01,4.660000000000000000e+02,9.320000000000000284e+01,1.295103693829358256e-03,2.792026508165950549e+00,2.792628543587960088e+00,1.171790263646819402e-43
2.000000000000000111e-01,4.670000000000000000e+02,9.340000000000000568e+01,1.291234170032003062e-03,2.791605925911866404e+00,2.792211097508380924e+00,1.957820136214179284e-43
2.000000000000000111e-01,4.680000000000000000e+02,9.360000000000000853e+01,1.287385027960404873e-03,2.791183430559822209e+00,2.791791751775364983e+00,3.262592472075266716e-43
2.000000000000000111e-01,4.690000000000000000e+02,9.380000000000001137e+01,1.283556119265349483e-03,2.790759030863000145e+00,2.791370515113834383e+00,5.422852330034232322e-43
2.000000000000000111e-01,4.700000000000000000e+02,9.400000000000000000e+01,1.279747296976483251e-03,2.790332735532914388e+00,2.790947396205636366e+00,8.990323715184639230e-43
2.000000000000000111e-01,4.710000000000000000e+02,9.420000000000000284e+01,1.275958415486704283e-03,2.789904553239454632e+00,2.790522403690729458e+00,1.486664924446257246e-42
2.000000000000000111e-01,4.720000000000000000e+02,9.440000000000000568e+01,1.272189330536758079e-03,2.789474492611025092e+00,2.790095546166972973e+00,2.452158874780032115e-42
2.000000000000000111e-01,4.730000000000000000e+02,9.460000000000000853e+01,1.268439899200042879e-03,2.789042562233261524e+00,2.789666832190060841e+00,4.034496182271365072e-42
2.000000000000000111e-01,4.740000000000000000e+02,9.480000000000001137e+01,1.264709979867616879e-03,2.788608770652915680e+00,2.789236270275631924e+00,6.621289545554979395e-42
2.000000000000000111e-01,4.750000000000000000e+02,9.500000000000000000e+01,1.260999432233394970e-03,2.788173126375876887e+00,2.788803868897656635e+00,1.083966129164373652e-41
2.000000000000000111e-01,4.760000000000000000e+02,9.520000000000000284e+01,1.257308117279557109e-03,2.787735637866087579e+00,2.788369636488149172e+00,1.770173861832909327e-41
2.000000000000000111e-01,4.770000000000000000e+02,9.540000000000000568e+01,1.253635897262137542e-03,2.787296313547713122e+00,2.787933581438875486e+00,2.883701864390581581e-41
2.000000000000000111e-01,4.780000000000000000e+02,9.560000000000000853e+01,1.249982635696811123e-03,2.786855161804956182e+00,2.787495712101177414e+00,4.686256809707280782e-41
2.000000000000000111e-01,4.790000000000000000e+02,9.580000000000001137e+01,1.246348197344860926e-03,2.786412190982250348e+00,2.787056036786088153e+00,7.597139457887567711e-41
2.000000000000000111e-01,4.800000000000000000e+02,9.600000000000000000e+01,1.242732448199336233e-03,2.785967409383516724e+00,2.786614563763980534e+00,1.228653224425000439e-40
2.000000000000000111e-01,4.810000000000000000e+02,9.620000000000000284e+01,1.239135255471388551e-03,2.785520825274214740e+00,2.786171301266224365e+00,1.982305636518861752e-40
2.000000000000000111e-01,4.820000000000000000e+02,9.640000000000000568e+01,1.235556487576785220e-03,2.785072446880057839e+00,2.785726257483483348e+00,3.190661670576138991e-40
2.000000000000000111e-01,4.830000000000000000e+02,9.660000000000000853e+01,1.231996014122604304e-03,2.784622282387991810e+00,2.785279440567979492e+00,5.123496654256258933e-40
2.000000000000000111e-01,4.840000000000000000e+02,9.680000000000001137e+01,1.228453705894095790e-03,2.784170339946162809e+00,2.784830858632786565e+00,8.207943671164335346e-40
2.000000000000000111e-01,4.850000000000000000e+02,9.700000000000000000e+01,1.224929434841721477e-03,2.783716627662934595e+00,2.784380519749834360e+00,1.311870800071515993e-39
2.000000000000000111e-01,4.860000000000000000e+02,9.720000000000000284e+01,1.221423074068358344e-03,2.783261153609715599e+00,2.783928431954717286e+00,2.091910330584249304e-39
2.000000000000000111e-01,4.870000000000000000e+02,9.740000000000000568e+01,1.217934497816665872e-03,2.782803925818927659e+00,2.783474603243421885e+00,3.328103412635914970e-39
2.000000000000000111e-01,4.880000000000000000e+02,9.760000000000000853e+01,1.214463581456624213e-03,2.782344952285056294e+00,2.783019041573045804e+00,5.282733383282529502e-39
2.000000000000000111e-01,4.890000000000000000e+02,9.780000000000001137e+01,1.211010201473223516e-03,2.781884240965633026e+00,2.782561754863753567e+00,8.366330664561294248e-39
2.000000000000000111e-01,4.900000000000000000e+02,9.800000000000000000e+01,1.207574235454319557e-03,2.781421799779681958e+00,2.782102750997113905e+00,1.322001865987890649e-38
2.000000000000000111e-01,4.910000000000000000e+02,9.820000000000000284e+01,1.204155562078642033e-03,2.780957636608460959e+00,2.781642037816238311e+00,2.084279788329412400e-38
2.000000000000000111e-01,4.920000000000000000e+02,9.840000000000000568e+01,1.200754061103958756e-03,2.780491759296912058e+00,2.781179623127156386e+00,3.278785511317856466e-38
2.000000000000000111e-01,4.930000000000000000e+02,9.860000000000000853e+01,1.197369613355386223e-03,2.780024175653208030e+00,2.780715514699430013e+00,5.146466069719036944e-38
2.000000000000000111e-01,4.940000000000000000e+02,9.880000000000001137e+01,1.194002100713856306e-03,2.779554893448493491e+00,2.780249720264926339e+00,8.060284156085611939e-38
2.000000000000000111e-01,4.950000000000000000e+02,9.900000000000000000e+01,1.190651406104724320e-03,2.779083920416795195e+00,2.779782247517974092e+00,1.259629088297169522e-37
2.000000000000000111e-01,4.960000000000000000e+02,9.920000000000000284e+01,1.187317413486528453e-03,2.778611264255379076e+00,2.779313104116308608e+00,1.964228459575962995e-37
2.000000000000000111e-01,4.970000000000000000e+02,9.940000000000000568e+01,1.184000007839885148e-03,2.778136932626997346e+00,2.778842297682040385e+00,3.056357485058210053e-37
2.000000000000000111e-01,4.980000000000000000e+02,9.960000000000000853e+01,1.180699075156527167e-03,2.777660933157148460e+00,2.778369835799876952e+00,4.745532149989639164e-37
2.000000000000000111e-01,4.990000000000000000e+02,9.980000000000001137e+01,1.177414502428485426e-03,2.777183273436309996e+00,2.777895726019341538e+00,7.352584783675352658e-37
2.000000000000000111e-01,5.000000000000000000e+02,1.000000000000000000e+02,1.174146177637397457e-03,2.776703961018974542e+00,2.777419975853942180e+00,1.136776769790049062e-36
2.000000000000000111e-01,5.010000000000000000e+02,1.002000000000000028e+02,1.170893989743963326e-03,2.776223003423530677e+00,2.776942592780027308e+00,1.753864307837040161e-36
2.000000000000000111e-01,5.020000000000000000e+02,1.004000000000000057e+02,1.167657828677522115e-03,2.775740408134970139e+00,2.776463584240824733e+00,2.700275093229457387e-36
2.000000000000000111e-01,5.030000000000000000e+02,1.006000000000000085e+02,1.164437585325765441e-03,2.775256182601974597e+00,2.775982957642645133e+00,4.148745258677570630e-36
2.000000000000000111e-01,5.040000000000000000e+02,1.008000000000000114e+02,1.161233151524580873e-03,2.774770334237830038e+00,2.775500720355653428e+00,6.361034205703373149e-36
2.000000000000000111e-01,5.050000000000000000e+02,1.010000000000000000e+02,1.158044420048019588e-03,2.774282870423169012e+00,2.775016879718555707e+00,9.732990745927675740e-36
2.000000000000000111e-01,5.060000000000000000e+02,1.012000000000000028e+02,1.154871284598386113e-03,2.773793798502632413e+00,2.774531443032647537e+00,1.486202102548614961e-35
2.000000000000000111e-01,5.070000000000000000e+02,1.014000000000000057e+02,1.151713639796462726e-03,2.773303125786514833e+00,2.774044417563503284e+00,2.264788898985558124e-35
2.000000000000000111e-01,5.080000000000000000e+02,1.016000000000000085e+02,1.148571381171840759e-03,2.772810859552852225e+00,2.773555810545996536e+00,3.444301366496162494e-35
2.000000000000000111e-01,5.090000000000000000e+02,1.018000000000000114e+02,1.145444405153382217e-03,2.772317007043950010e+00,2.773065629178581570e+00,5.227611882851409165e-35
2.000000000000000111e-01,5.100000000000000000e+02,1.020000000000000000e+02,1.142332609059797414e-03,2.771821575468846000e+00,2.772573880625463616e+00,7.918437138260916925e-35
2.000000000000000111e-01,5.110000000000000000e+02,1.022000000000000028e+02,1.139235891090336012e-03,2.771324572003951658e+00,2.772080572018559952e+00,1.197056572170273457e-34
2.000000000000000111e-01,5.120000000000000000e+02,1.024000000000000057e+02,1.136154150315594937e-03,nan,nan,1.806067662210998008e-34
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000000e+00,4.000000000000000222e-01,6.000000000000010880e-01,9.999999999999953371e-01,9.999999999999964473e-01,0.000000000000000000e+00
4.000000000000000222e-01,2.000000000000000000e+00,8.000000000000000444e-01,4.000000000000016320e-01,1.554498901367179498e+00,1.554498901367179275e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.000000000000000000e+00,1.200000000000000178e+00,2.891002197265639118e-01,1.850495522332599174e+00,1.850495761404340467e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.000000000000000000e+00,1.600000000000000089e+00,2.216737792968759557e-01,2.015073397330639615e+00,2.015075036868946068e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000000e+00,1.774279858398443432e-01,2.116185214916439516e+00,2.116190086370019596e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.000000000000000000e+00,2.400000000000000355e+00,1.465796832275395589e-01,2.185810054010993486e+00,2.185819735776730610e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.000000000000000000e+00,2.800000000000000266e+00,1.240287616210939137e-01,2.238368356856754282e+00,2.238383652311406458e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.000000000000000000e+00,3.200000000000000178e+00,1.069193896057129833e-01,2.280555581038366419e+00,2.280576548294258821e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.000000000000000000e+00,3.600000000000000089e+00,9.354931028527838088e-02,2.315757617807431945e+00,2.315783846132727586e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000000e+01,4.000000000000000000e+00,8.284855316862803354e-02,2.345888373756451539e+00,2.345919264960428130e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.100000000000000000e+01,4.400000000000000355e+00,7.411396451919560757e-02,2.372146481610372337e+00,2.372181445024049040e+00,0.000000000000000000e+00
